Project,Last_Activity,Contributors,Stargazers,Class_Diagram_File,No_of_Class_Diagrams,Lines_of_Code,UML_LOC_ratio_scaled
shigeya/omnetpp/,2024-09-16 20:16:20+00:00,1,14,doc/api/classcParsimCommunications.png,246,7283292,0.018217146
shigeya/omnetpp/,2024-09-16 20:16:20+00:00,1,14,doc/api/classcPathChangeNotification.png,246,7283292,0.018217146
shigeya/omnetpp/,2024-09-16 20:16:20+00:00,1,14,doc/api/classcPostDisplayStringChangeNotification.png,246,7283292,0.018217146
shigeya/omnetpp/,2024-09-16 20:16:20+00:00,1,14,doc/api/classcMessage.png,246,7283292,0.018217146
shigeya/omnetpp/,2024-09-16 20:16:20+00:00,1,14,doc/api/classcPostGateConnectNotification.png,246,7283292,0.018217146
shigeya/omnetpp/,2024-09-16 20:16:20+00:00,1,14,doc/api/classcPostGateDeleteNotification.png,246,7283292,0.018217146
shigeya/omnetpp/,2024-09-16 20:16:20+00:00,1,14,doc/api/classcPostGateDisconnectNotification.png,246,7283292,0.018217146
shigeya/omnetpp/,2024-09-16 20:16:20+00:00,1,14,doc/api/classcPostGateVectorResizeNotification.png,246,7283292,0.018217146
shigeya/omnetpp/,2024-09-16 20:16:20+00:00,1,14,doc/api/classcPostModuleAddNotification.png,246,7283292,0.018217146
shigeya/omnetpp/,2024-09-16 20:16:20+00:00,1,14,doc/api/classcPostModuleDeleteNotification.png,246,7283292,0.018217146
shigeya/omnetpp/,2024-09-16 20:16:20+00:00,1,14,doc/api/classcPostModuleReparentNotification.png,246,7283292,0.018217146
shigeya/omnetpp/,2024-09-16 20:16:20+00:00,1,14,doc/api/classcPostPathCreateNotification.png,246,7283292,0.018217146
shigeya/omnetpp/,2024-09-16 20:16:20+00:00,1,14,doc/api/classcPar.png,246,7283292,0.018217146
shigeya/omnetpp/,2024-09-16 20:16:20+00:00,1,14,doc/api/classcPostPathCutNotification.png,246,7283292,0.018217146
shigeya/omnetpp/,2024-09-16 20:16:20+00:00,1,14,doc/api/classcPreDisplayStringChangeNotification.png,246,7283292,0.018217146
shigeya/omnetpp/,2024-09-16 20:16:20+00:00,1,14,doc/api/classcPreGateAddNotification.png,246,7283292,0.018217146
shigeya/omnetpp/,2024-09-16 20:16:20+00:00,1,14,doc/api/classcPreGateConnectNotification.png,246,7283292,0.018217146
shigeya/omnetpp/,2024-09-16 20:16:20+00:00,1,14,doc/api/classcPreGateDeleteNotification.png,246,7283292,0.018217146
shigeya/omnetpp/,2024-09-16 20:16:20+00:00,1,14,doc/api/classcPreGateDisconnectNotification.png,246,7283292,0.018217146
shigeya/omnetpp/,2024-09-16 20:16:20+00:00,1,14,doc/api/classcPreGateVectorResizeNotification.png,246,7283292,0.018217146
shigeya/omnetpp/,2024-09-16 20:16:20+00:00,1,14,doc/api/classcPreModuleAddNotification.png,246,7283292,0.018217146
shigeya/omnetpp/,2024-09-16 20:16:20+00:00,1,14,doc/api/classcPreModuleDeleteNotification.png,246,7283292,0.018217146
shigeya/omnetpp/,2024-09-16 20:16:20+00:00,1,14,doc/api/classcPreModuleReparentNotification.png,246,7283292,0.018217146
shigeya/omnetpp/,2024-09-16 20:16:20+00:00,1,14,doc/api/classcPreParameterChangeNotification.png,246,7283292,0.018217146
shigeya/omnetpp/,2024-09-16 20:16:20+00:00,1,14,doc/api/classcParImpl.png,246,7283292,0.018217146
shigeya/omnetpp/,2024-09-16 20:16:20+00:00,1,14,doc/api/classcPostGateAddNotification.png,246,7283292,0.018217146
shigeya/omnetpp/,2024-09-16 20:16:20+00:00,1,14,doc/api/classcPacketQueue.png,246,7283292,0.018217146
shigeya/omnetpp/,2024-09-16 20:16:20+00:00,1,14,doc/api/classcNoncopyableOwnedObject.png,246,7283292,0.018217146
shigeya/omnetpp/,2024-09-16 20:16:20+00:00,1,14,doc/api/classcMessageHeap.png,246,7283292,0.018217146
shigeya/omnetpp/,2024-09-16 20:16:20+00:00,1,14,doc/api/classcMethodCallContextSwitcher.png,246,7283292,0.018217146
shigeya/omnetpp/,2024-09-16 20:16:20+00:00,1,14,doc/api/classcModelChangeNotification.png,246,7283292,0.018217146
shigeya/omnetpp/,2024-09-16 20:16:20+00:00,1,14,doc/api/classcModule.png,246,7283292,0.018217146
shigeya/omnetpp/,2024-09-16 20:16:20+00:00,1,14,doc/api/classcModuleType.png,246,7283292,0.018217146
shigeya/omnetpp/,2024-09-16 20:16:20+00:00,1,14,doc/api/classcPacket.png,246,7283292,0.018217146
shigeya/omnetpp/,2024-09-16 20:16:20+00:00,1,14,doc/api/classcMsgPar.png,246,7283292,0.018217146
shigeya/omnetpp/,2024-09-16 20:16:20+00:00,1,14,doc/api/classcNEDFunction.png,246,7283292,0.018217146
shigeya/omnetpp/,2024-09-16 20:16:20+00:00,1,14,doc/api/classcNEDMathFunction.png,246,7283292,0.018217146
shigeya/omnetpp/,2024-09-16 20:16:20+00:00,1,14,doc/api/classcNamedObject.png,246,7283292,0.018217146
shigeya/omnetpp/,2024-09-16 20:16:20+00:00,1,14,doc/api/classcModule_1_1SubmoduleIterator.png,246,7283292,0.018217146
shigeya/omnetpp/,2024-09-16 20:16:20+00:00,1,14,doc/api/classcNullEnvir.png,246,7283292,0.018217146
shigeya/omnetpp/,2024-09-16 20:16:20+00:00,1,14,doc/api/classcNumericResultRecorder.png,246,7283292,0.018217146
shigeya/omnetpp/,2024-09-16 20:16:20+00:00,1,14,doc/api/classcObject.png,246,7283292,0.018217146
shigeya/omnetpp/,2024-09-16 20:16:20+00:00,1,14,doc/api/classcObjectFactory.png,246,7283292,0.018217146
shigeya/omnetpp/,2024-09-16 20:16:20+00:00,1,14,doc/api/classcObjectResultFilter.png,246,7283292,0.018217146
shigeya/omnetpp/,2024-09-16 20:16:20+00:00,1,14,doc/api/classcOutVector.png,246,7283292,0.018217146
shigeya/omnetpp/,2024-09-16 20:16:20+00:00,1,14,doc/api/classcPSquare.png,246,7283292,0.018217146
shigeya/omnetpp/,2024-09-16 20:16:20+00:00,1,14,doc/api/classcOutputScalarManager.png,246,7283292,0.018217146
shigeya/omnetpp/,2024-09-16 20:16:20+00:00,1,14,doc/api/classcOutputVectorManager.png,246,7283292,0.018217146
shigeya/omnetpp/,2024-09-16 20:16:20+00:00,1,14,doc/api/classcOwnedObject.png,246,7283292,0.018217146
shigeya/omnetpp/,2024-09-16 20:16:20+00:00,1,14,doc/api/classcNumericResultFilter.png,246,7283292,0.018217146
Andresteve07/FINAL_AyED/,2024-10-18 03:46:57+00:00,1,2,Informe/Imagenes/Diagrama_Clases_Final_AyED_v2.png,3,95740,0.016900123
Andresteve07/FINAL_AyED/,2024-10-18 03:46:57+00:00,1,2,Otros/DiagramaClases_v1.png,3,95740,0.016900123
Andresteve07/FINAL_AyED/,2024-10-18 03:46:57+00:00,1,2,Informe/Imagenes/Diagrama_Clases_Final_AyED.png,3,95740,0.016900123
webfactory/content-mapping/,2024-09-04 13:53:31+00:00,4,4,doc/class-diagram.png,1,33748,0.01598105
BrOrlandi/SFECommerce/,2024-05-29 18:28:04+00:00,3,15,uml_diagram.png,1,37284,0.014464855
clbustos/PHP_Beautifier/,2024-02-29 22:52:33+00:00,5,107,site/uml/PackageOverviewbeautifier.jpg,6,303799,0.010649722
clbustos/PHP_Beautifier/,2024-02-29 22:52:33+00:00,5,107,site/uml/PackageOverviewstreamwrapper.jpg,6,303799,0.010649722
clbustos/PHP_Beautifier/,2024-02-29 22:52:33+00:00,5,107,site/uml/PackageOverviewpear.jpg,6,303799,0.010649722
clbustos/PHP_Beautifier/,2024-02-29 22:52:33+00:00,5,107,site/uml/PackageOverwievphp.jpg,6,303799,0.010649722
clbustos/PHP_Beautifier/,2024-02-29 22:52:33+00:00,5,107,site/uml/PackageOverviewbatch.jpg,6,303799,0.010649722
clbustos/PHP_Beautifier/,2024-02-29 22:52:33+00:00,5,107,site/uml/PackagePHP_Beautifier.jpg,6,303799,0.010649722
4dnucleome/cog-abm/,2024-08-09 17:24:23+00:00,3,6,doc/AgentClassDiagram.png,4,218076,0.009890245
4dnucleome/cog-abm/,2024-08-09 17:24:23+00:00,3,6,doc/SimulationClassDiagram.png,4,218076,0.009890245
4dnucleome/cog-abm/,2024-08-09 17:24:23+00:00,3,6,AgentClassDiagram.png,4,218076,0.009890245
4dnucleome/cog-abm/,2024-08-09 17:24:23+00:00,3,6,SimulationClassDiagram.png,4,218076,0.009890245
vlead/dataservice/,2024-01-16 06:27:15+00:00,7,1,src/diagrams/model-diagram.jpg,1,58263,0.009254317
cjferba/Poker/,2024-09-21 05:38:06+00:00,1,2,Diagramadeclase.png,1,58418,0.009229747
bboecherer/SailingSchoolManagerWPF/,2024-05-31 14:24:14+00:00,4,0,DB_BU.png,14,845015,0.008932868
bboecherer/SailingSchoolManagerWPF/,2024-05-31 14:24:14+00:00,4,0,ClassDiagram1.jpg,14,845015,0.008932868
bboecherer/SailingSchoolManagerWPF/,2024-05-31 14:24:14+00:00,4,0,ClassDiagram2.png,14,845015,0.008932868
bboecherer/SailingSchoolManagerWPF/,2024-05-31 14:24:14+00:00,4,0,ClassDiagram3.png,14,845015,0.008932868
bboecherer/SailingSchoolManagerWPF/,2024-05-31 14:24:14+00:00,4,0,ClassDiagram4.png,14,845015,0.008932868
bboecherer/SailingSchoolManagerWPF/,2024-05-31 14:24:14+00:00,4,0,ClassDiagram5.png,14,845015,0.008932868
bboecherer/SailingSchoolManagerWPF/,2024-05-31 14:24:14+00:00,4,0,ClassDiagram6.png,14,845015,0.008932868
bboecherer/SailingSchoolManagerWPF/,2024-05-31 14:24:14+00:00,4,0,ClassDiagram7.png,14,845015,0.008932868
bboecherer/SailingSchoolManagerWPF/,2024-05-31 14:24:14+00:00,4,0,ClassDiagram1.png,14,845015,0.008932868
bboecherer/SailingSchoolManagerWPF/,2024-05-31 14:24:14+00:00,4,0,DB_Course.png,14,845015,0.008932868
bboecherer/SailingSchoolManagerWPF/,2024-05-31 14:24:14+00:00,4,0,DB_Invoices.png,14,845015,0.008932868
bboecherer/SailingSchoolManagerWPF/,2024-05-31 14:24:14+00:00,4,0,DB_Planing.png,14,845015,0.008932868
bboecherer/SailingSchoolManagerWPF/,2024-05-31 14:24:14+00:00,4,0,DB_Qualis.png,14,845015,0.008932868
bboecherer/SailingSchoolManagerWPF/,2024-05-31 14:24:14+00:00,4,0,DB_Student_Insructor.png,14,845015,0.008932868
streambuf/recognition_numbers/,2024-04-16 11:26:55+00:00,1,12,screenshots/UML3.png,1,66527,0.008104013
WouterJ/wouterj.github.com/,2024-09-14 13:53:45+00:00,14,1,img/security1-current-uml.png,2,138126,0.007806217
WouterJ/wouterj.github.com/,2024-09-14 13:53:45+00:00,14,1,img/security1-proposed-uml.png,2,138126,0.007806217
SquareBracketAssociates/PharoMooc/,2024-09-21 15:05:58+00:00,11,19,Slides/figures/NullObject.png,15,1098279,0.007362833
SquareBracketAssociates/PharoMooc/,2024-09-21 15:05:58+00:00,11,19,Slides/figures/LODCoreProblem.png,15,1098279,0.007362833
SquareBracketAssociates/PharoMooc/,2024-09-21 15:05:58+00:00,11,19,Slides/figures/VisitorReflectiveImplementation.png,15,1098279,0.007362833
SquareBracketAssociates/PharoMooc/,2024-09-21 15:05:58+00:00,11,19,Slides/figures/Visitor-SimpleExpressionHierarchy.png,15,1098279,0.007362833
SquareBracketAssociates/PharoMooc/,2024-09-21 15:05:58+00:00,11,19,Slides/figures/Visitor-Design.png,15,1098279,0.007362833
SquareBracketAssociates/PharoMooc/,2024-09-21 15:05:58+00:00,11,19,Slides/figures/Visitor-DonodeClever.png,15,1098279,0.007362833
SquareBracketAssociates/PharoMooc/,2024-09-21 15:05:58+00:00,11,19,Slides/figures/Visitor-ExpressionTree.png,15,1098279,0.007362833
SquareBracketAssociates/PharoMooc/,2024-09-21 15:05:58+00:00,11,19,Slides/figures/Visitor-ExpressionsVisitor.png,15,1098279,0.007362833
SquareBracketAssociates/PharoMooc/,2024-09-21 15:05:58+00:00,11,19,Slides/figures/Visitor-ItemControl.png,15,1098279,0.007362833
SquareBracketAssociates/PharoMooc/,2024-09-21 15:05:58+00:00,11,19,Exercises/figures/LAN1-.png,15,1098279,0.007362833
SquareBracketAssociates/PharoMooc/,2024-09-21 15:05:58+00:00,11,19,Slides/figures/Visitor-VisitorControl.png,15,1098279,0.007362833
SquareBracketAssociates/PharoMooc/,2024-09-21 15:05:58+00:00,11,19,Slides/figures/Visitor-donodeStupid.png,15,1098279,0.007362833
SquareBracketAssociates/PharoMooc/,2024-09-21 15:05:58+00:00,11,19,Slides/figures/items.png,15,1098279,0.007362833
SquareBracketAssociates/PharoMooc/,2024-09-21 15:05:58+00:00,11,19,Slides/figures/AddressDescription.png,15,1098279,0.007362833
SquareBracketAssociates/PharoMooc/,2024-09-21 15:05:58+00:00,11,19,Slides/figures/SUnitCore.png,15,1098279,0.007362833
brian-j-smith/Mamba.jl/,2024-11-08 05:34:15+00:00,12,255,doc/images/variateUML.png,2,156387,0.006894013
brian-j-smith/Mamba.jl/,2024-11-08 05:34:15+00:00,12,255,doc/images/mcmcUML.png,2,156387,0.006894013
vulfgang/coursework-kitten/,2024-10-11 08:11:52+00:00,4,15,CIS64B/assignment-6/assignment-6-schema.png,9,859487,0.0056437
vulfgang/coursework-kitten/,2024-10-11 08:11:52+00:00,4,15,CIS35B/Documentation/lab1_uml-class-diagramOLD.JPG,9,859487,0.0056437
vulfgang/coursework-kitten/,2024-10-11 08:11:52+00:00,4,15,CIS29/Final-Lab/Documentation/uml-class-diagram.jpg,9,859487,0.0056437
vulfgang/coursework-kitten/,2024-10-11 08:11:52+00:00,4,15,CIS35B/Assignment-1/lab-1_uml-class-diagram.jpg,9,859487,0.0056437
vulfgang/coursework-kitten/,2024-10-11 08:11:52+00:00,4,15,CIS35B/Documentation/lab1_uml-class-diagramOLD1.jpg,9,859487,0.0056437
vulfgang/coursework-kitten/,2024-10-11 08:11:52+00:00,4,15,CIS35B/Assignment-3/lab-3_uml-class-diagram.jpg,9,859487,0.0056437
vulfgang/coursework-kitten/,2024-10-11 08:11:52+00:00,4,15,CIS35B/Assignment-4/lab-4_uml-class-diagram.jpg,9,859487,0.0056437
vulfgang/coursework-kitten/,2024-10-11 08:11:52+00:00,4,15,CIS35B/Assignment-2/lab-2_uml-class-diagram.jpg,9,859487,0.0056437
vulfgang/coursework-kitten/,2024-10-11 08:11:52+00:00,4,15,CIS35B/Assignment-5/lab-5_uml-class-diagram.jpg,9,859487,0.0056437
TeamW/Sports-Elimination-TP3/,2023-12-10 21:09:03+00:00,3,2,docs/diagrams/classDiagram.png,1,116668,0.004618582
sprossiter/JSIT/,2024-08-26 23:12:56+00:00,1,2,src/main/resources/docs/diagrams/eventsArchitectureMarker.png,4,485502,0.004439224
sprossiter/JSIT/,2024-08-26 23:12:56+00:00,1,2,src/main/resources/docs/diagrams/eventsArchitectureMessageBased.png,4,485502,0.004439224
sprossiter/JSIT/,2024-08-26 23:12:56+00:00,1,2,src/main/resources/docs/diagrams/jsitUsageClassSimple.png,4,485502,0.004439224
sprossiter/JSIT/,2024-08-26 23:12:56+00:00,1,2,src/main/resources/docs/diagrams/jsitUsageClassSimpleAnyLogic.png,4,485502,0.004439224
Canadensys/narwhal-processor/,2023-11-29 01:10:31+00:00,5,6,doc/Narwhal Class Diagram.png,1,140721,0.003828137
snowplow/snowplow.github.com/,2024-07-30 10:55:01+00:00,20,16,assets/img/olap/star-schema.png,1,154809,0.003479232
venam/blog/,2024-09-09 06:35:06+00:00,1,2,assets/umlet.jpg,1,183692,0.002931246
abreitenfeld/QCrystalTile/,2024-03-19 11:37:18+00:00,5,1,doc/architecture/architecture.svg,1,201201,0.00267565
AlessandroSanino1994/NerdOrDungeons/,2024-02-28 02:41:46+00:00,1,3,UML/UML.png,1,203543,0.002644796
BKcore/JungleIN/,2024-01-11 10:15:19+00:00,1,92,doc/Overview of Deployment Model.jpg,1,206158,0.002611174
BeatProgramming/teacher_tracker/,2024-01-11 03:45:34+00:00,3,3,RECURSOS/Diagrama Entidad-Relacion.png,1,223669,0.002406285
utn-frm-si/reservas/,2024-08-28 12:29:03+00:00,2,2,docs/uml/diagrama_clases.png,1,231710,0.002322576
thethythy/Mnemopwd/,2024-06-13 13:39:13+00:00,1,0,design/class_diagram_server_side.png,2,580678,0.001852383
thethythy/Mnemopwd/,2024-06-13 13:39:13+00:00,1,0,design/class_diagram_client_side.png,2,580678,0.001852383
SleeplessByte/programming-life/,2024-09-12 13:45:00+00:00,6,18,docs/deliverables/ead/main_struct.png,2,583803,0.001842436
SleeplessByte/programming-life/,2024-09-12 13:45:00+00:00,6,18,docs/deliverables/ead/cell_struct.png,2,583803,0.001842436
tupilabs/tap4j/,2024-05-14 06:59:04+00:00,7,31,src/documents/uml/ClassDiagram1.jpg,1,327795,0.001640046
tourdedave/elemental-selenium-tips/,2024-05-18 08:18:30+00:00,8,285,vendor/apache-jmeter-2.11/docs/images/screenshots/class_diagram.gif,1,332847,0.001615064
statismo/statismo/,2024-11-02 12:32:09+00:00,12,268,doc/IJ/pictures/class_diagram.png,3,1050303,0.001535179
statismo/statismo/,2024-11-02 12:32:09+00:00,12,268,doc/IJ/pictures/class_diagram.svg,3,1050303,0.001535179
statismo/statismo/,2024-11-02 12:32:09+00:00,12,268,doc/classdoc/class_diagram.png,3,1050303,0.001535179
scikit-beam/scikit-beam/,2024-07-23 05:05:39+00:00,27,93,docs/source/img/arch/NSLS2Widget Object Diagram 5-23-14.jpg,2,761760,0.001410645
scikit-beam/scikit-beam/,2024-07-23 05:05:39+00:00,27,93,docs/source/img/arch/NSLS2Widgets.png,2,761760,0.001410645
stritti/log4js/,2024-10-25 17:21:56+00:00,8,449,log4js-site/xdocs/resources/images/Log4JS-UML.jpg,1,420200,0.001278094
BirgPublicizer/Metabolomics-Analysis-Toolbox/,2024-03-13 05:29:51+00:00,1,6,lib/matlab_xunit/architecture/html/class_diagram_c.gif,3,1470084,0.00109513
BirgPublicizer/Metabolomics-Analysis-Toolbox/,2024-03-13 05:29:51+00:00,1,6,lib/matlab_xunit/architecture/html/class_diagram_b.gif,3,1470084,0.00109513
BirgPublicizer/Metabolomics-Analysis-Toolbox/,2024-03-13 05:29:51+00:00,1,6,lib/matlab_xunit/architecture/html/class_diagram_a.gif,3,1470084,0.00109513
abulka/pynsource/,2024-11-09 15:06:43+00:00,4,287,src/dialogs/help-images/help-ascii.jpg,15,7428438,0.001083567
abulka/pynsource/,2024-11-09 15:06:43+00:00,4,287,src/dialogs/help-images/help01.jpg,15,7428438,0.001083567
abulka/pynsource/,2024-11-09 15:06:43+00:00,4,287,src/dialogs/help-images/help-colour.jpg,15,7428438,0.001083567
abulka/pynsource/,2024-11-09 15:06:43+00:00,4,287,Admin/doco-uml/parse_model_uml.png,15,7428438,0.001083567
abulka/pynsource/,2024-11-09 15:06:43+00:00,4,287,Research/misc information and doco/pyNSourceUML_example01.gif,15,7428438,0.001083567
abulka/pynsource/,2024-11-09 15:06:43+00:00,4,287,Research/yuml_python/yuml_order_example.png,15,7428438,0.001083567
abulka/pynsource/,2024-11-09 15:06:43+00:00,4,287,Research/yuml_python/outyuml2.png,15,7428438,0.001083567
abulka/pynsource/,2024-11-09 15:06:43+00:00,4,287,src/dialogs/help-images/plantuml01.jpg,15,7428438,0.001083567
abulka/pynsource/,2024-11-09 15:06:43+00:00,4,287,Admin/doco-uml/OGL-like UML 2015.png,15,7428438,0.001083567
abulka/pynsource/,2024-11-09 15:06:43+00:00,4,287,Admin/doco-uml/gui_uml_01_sha_884410.png,15,7428438,0.001083567
abulka/pynsource/,2024-11-09 15:06:43+00:00,4,287,Research/yuml_python/yuml_pynsource2_example.png,15,7428438,0.001083567
abulka/pynsource/,2024-11-09 15:06:43+00:00,4,287,Research/yuml_python/yuml_pynsource1_example.png,15,7428438,0.001083567
abulka/pynsource/,2024-11-09 15:06:43+00:00,4,287,Admin/doco-uml/gui_uml_latest.png,15,7428438,0.001083567
abulka/pynsource/,2024-11-09 15:06:43+00:00,4,287,Research/wx doco/Images/outyuml_big.png,15,7428438,0.001083567
abulka/pynsource/,2024-11-09 15:06:43+00:00,4,287,Research/yuml_python/yuml_pynsource3_example.png,15,7428438,0.001083567
afarber/alexander-farber/,2023-11-27 13:03:24+00:00,1,0,thesis/class-diagram-2.gif,2,1057270,0.001014722
afarber/alexander-farber/,2023-11-27 13:03:24+00:00,1,0,thesis/class-diagram-1.gif,2,1057270,0.001014722
tanure/ExemploMVP/,2024-01-16 12:38:06+00:00,1,2,src/ExemploMVP.Web/Images/DiagramaClasse.png,1,539014,0.000995069
spcs/synaps/,2024-08-31 00:54:47+00:00,4,17,doc/source/images/diagrams/CassandraDatabaseModel.jpg,1,579916,0.000924471
tmtxt/tmtxt.github.com/,2024-10-25 00:24:06+00:00,22,9,files/2013-03-30-microcontroller-emulation-in-cpp/class_diagram.png,1,584204,0.000917643
apache/click/,2024-10-07 04:28:28+00:00,4,14,documentation/xdocs/src/images/controls/container-package-class-diagram.png,6,3510795,0.000916177
apache/click/,2024-10-07 04:28:28+00:00,4,14,documentation/xdocs/src/images/ajax/ajax-class-diagram.png,6,3510795,0.000916177
apache/click/,2024-10-07 04:28:28+00:00,4,14,documentation/xdocs/src/images/controls/behavior-class-diagram.png,6,3510795,0.000916177
apache/click/,2024-10-07 04:28:28+00:00,4,14,documentation/xdocs/src/images/controls/control-class-diagram.png,6,3510795,0.000916177
apache/click/,2024-10-07 04:28:28+00:00,4,14,documentation/xdocs/src/images/controls/control-package-class-diagram.png,6,3510795,0.000916177
apache/click/,2024-10-07 04:28:28+00:00,4,14,documentation/xdocs/src/images/pages/click-class-diagram.png,6,3510795,0.000916177
cechrist/cardoon/,2023-12-12 07:22:06+00:00,1,13,doc/circuit_uml.png,1,598239,0.000895976
ChrisCummins/pip-db/,2024-07-04 00:34:57+00:00,1,4,Documentation/plan/assets/uml_template.png,1,620981,0.000862948
Stealth80/NickHollis/,2023-12-07 01:55:40+00:00,1,0,MobileFriendlyWebApp/public/img/class-diagram.png,1,624377,0.000858222
scipy-conference/scipy_proceedings_2015/,2024-06-20 23:32:13+00:00,30,8,papers/jacqueline_kazil/mesa_diagram.png,1,652121,0.00082146
TheAxeC/AxeSki/,2024-07-09 08:39:35+00:00,1,1,development/eindVerslag-tex/AnalyseADTAlgorithm/viewsmvc/diagram.png,20,13045174,0.000821285
TheAxeC/AxeSki/,2024-07-09 08:39:35+00:00,1,1,development/eindVerslag-tex/AnalyseADTAlgorithm/viewsmvc/wiretak.png,20,13045174,0.000821285
TheAxeC/AxeSki/,2024-07-09 08:39:35+00:00,1,1,development/eindVerslag-tex/AnalyseADTAlgorithm/viewsmvc/highlevel.png,20,13045174,0.000821285
TheAxeC/AxeSki/,2024-07-09 08:39:35+00:00,1,1,development/eindVerslag-tex/AnalyseADTAlgorithm/compiler.png,20,13045174,0.000821285
TheAxeC/AxeSki/,2024-07-09 08:39:35+00:00,1,1,development/eindVerslag-tex/AnalyseADTAlgorithm/viewsmvc/classtak.png,20,13045174,0.000821285
TheAxeC/AxeSki/,2024-07-09 08:39:35+00:00,1,1,development/analyseVerslag-tex/AnalyseClassenDiagram/runtime.png,20,13045174,0.000821285
TheAxeC/AxeSki/,2024-07-09 08:39:35+00:00,1,1,development/analyseVerslag-tex/AnalyseClassenDiagram/block.png,20,13045174,0.000821285
TheAxeC/AxeSki/,2024-07-09 08:39:35+00:00,1,1,development/analyseVerslag-tex/AnalyseClassenDiagram/collections.png,20,13045174,0.000821285
TheAxeC/AxeSki/,2024-07-09 08:39:35+00:00,1,1,development/analyseVerslag-tex/AnalyseClassenDiagram/core.png,20,13045174,0.000821285
TheAxeC/AxeSki/,2024-07-09 08:39:35+00:00,1,1,development/analyseVerslag-tex/AnalyseClassenDiagram/exceptions.png,20,13045174,0.000821285
TheAxeC/AxeSki/,2024-07-09 08:39:35+00:00,1,1,development/analyseVerslag-tex/AnalyseClassenDiagram/file.png,20,13045174,0.000821285
TheAxeC/AxeSki/,2024-07-09 08:39:35+00:00,1,1,development/analyseVerslag-tex/AnalyseClassenDiagram/gui.png,20,13045174,0.000821285
TheAxeC/AxeSki/,2024-07-09 08:39:35+00:00,1,1,development/eindVerslag-tex/AnalyseADTAlgorithm/dispatcher.png,20,13045174,0.000821285
TheAxeC/AxeSki/,2024-07-09 08:39:35+00:00,1,1,development/analyseVerslag-tex/AnalyseClassenDiagram/model.png,20,13045174,0.000821285
TheAxeC/AxeSki/,2024-07-09 08:39:35+00:00,1,1,development/analyseVerslag-tex/AnalyseClassenDiagram/uml.png,20,13045174,0.000821285
TheAxeC/AxeSki/,2024-07-09 08:39:35+00:00,1,1,development/analyseVerslag-tex/AnalyseClassenDiagram/variables.png,20,13045174,0.000821285
TheAxeC/AxeSki/,2024-07-09 08:39:35+00:00,1,1,development/eindVerslag-tex/AnalyseADTAlgorithm/blockmodel/baseclassuml.png,20,13045174,0.000821285
TheAxeC/AxeSki/,2024-07-09 08:39:35+00:00,1,1,development/eindVerslag-tex/AnalyseADTAlgorithm/blockmodel/topleveluml.png,20,13045174,0.000821285
TheAxeC/AxeSki/,2024-07-09 08:39:35+00:00,1,1,development/eindVerslag-tex/AnalyseADTAlgorithm/blockmodel/variablemodels.png,20,13045174,0.000821285
TheAxeC/AxeSki/,2024-07-09 08:39:35+00:00,1,1,development/eindVerslag-tex/AnalyseADTAlgorithm/compiler-runtime-modelCollection.png,20,13045174,0.000821285
unknown-horizons/unknown-horizons/,2024-11-12 20:23:59+00:00,30,1426,development/road-directions.png,4,3032021,0.00070589
unknown-horizons/unknown-horizons/,2024-11-12 20:23:59+00:00,30,1426,development/uml/production_classes.png,4,3032021,0.00070589
unknown-horizons/unknown-horizons/,2024-11-12 20:23:59+00:00,30,1426,development/uml/components_implemented.png,4,3032021,0.00070589
unknown-horizons/unknown-horizons/,2024-11-12 20:23:59+00:00,30,1426,development/uml/components_design.png,4,3032021,0.00070589
sunnypatel/Classwork/,2024-08-22 22:38:19+00:00,2,21,Junior Yr/Spring_2012/cs350-SoftwareDesign/survey/UML.png,2,1531584,0.000698652
sunnypatel/Classwork/,2024-08-22 22:38:19+00:00,2,21,Junior Yr/Spring_2012/cs350-SoftwareDesign/survey/UML_HW2.png,2,1531584,0.000698652
Bernardo-MG/docs-bootstrap-template/,2024-09-17 18:50:57+00:00,1,2,src/static/img/example_class_diagram.png,1,922232,0.000579141
shamanDevel/ProceduralTerrain/,2024-04-15 22:22:55+00:00,2,16,src/net/sourceforge/arbaro/tree/doc-files/Tree-2.png,2,1892241,0.00056437
shamanDevel/ProceduralTerrain/,2024-04-15 22:22:55+00:00,2,16,src/net/sourceforge/arbaro/tree/doc-files/Tree-1.png,2,1892241,0.00056437
slowli/software-engineering-lectures/,2023-11-29 11:35:07+00:00,1,4,src/01-intro/03/decorator.png,1,962025,0.000554942
tcs-ulli/fpvectorial/,2024-10-02 11:08:07+00:00,1,2,docs/fpvectorial.jpg,1,1007839,0.000529448
wagnerjs/SIGAR/,2024-06-04 17:39:29+00:00,6,0,documentacao/Arquitetura/Classe_Diagram.jpg,1,1069285,0.000498686
SINTEF-9012/ThingML/,2024-10-07 04:57:42+00:00,19,103,compilers/docs/design.jpg,2,2490537,0.000427379
SINTEF-9012/ThingML/,2024-10-07 04:57:42+00:00,19,103,compilers/thingmltools/src/main/java/org/thingml/monitor/class.png,2,2490537,0.000427379
tazzledazzle/UW-CSS/,2024-03-02 12:42:33+00:00,1,4,343/lab4/lab4classUML.jpg,1,1328698,0.000400175
cjw-network/cjw_newsletter/,2024-01-09 23:24:13+00:00,2,17,doc/uml/class_diagram.svg,1,1419940,0.000374082
